ID,선수명,데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,연봉,1차FA여부,2차FA여부,5년평균평균자책점,5년평균경기,5년평균승리,5년평균패배,5년평균세이브,5년평균홀드,5년평균승률,5년평균이닝,5년평균피안타,5년평균홈런,5년평균볼넷,5년평균사구,5년평균삼진,5년평균실점,5년평균자책점,5년평균이닝당_출루허용률,5년평균완투,5년평균완봉,5년평균퀄리티스타트,5년평균블론세이브,5년평균타자수,5년평균투구수,5년평균피안타율,5년평균2루타,5년평균3루타,5년평균희생번트,5년평균희생플라이,5년평균고의4구,5년평균폭투,5년평균보크,5년평균선발,5년평균선발승,5년평균구원승,5년평균종료,5년평균세이브기회,5년평균터프세이브,5년평균병살타,5년평균땅볼,5년평균뜬공,5년평균인플레이타구타율,5년평균투구수/경기,5년평균투구수/이닝,5년평균9이닝당 삼진,5년평균9이닝당 볼넷,5년평균피출루율,5년평균피장타율,5년평균피OPS,5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균수비율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
60845,문광은,2010,2020,11.25,4,0,0,0,0,0.0,4.0,7,1,2,0,4,5,5,2.25,0,0,0,0,21,76,0.368,3,1,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0.429,19.0,19.0,9.0,4.5,0.429,0.789,1.218,4,0,4.0,0,0,1,0,0,1.0,-0.084,0.0,0.00581818182,0.329495083,0,225.66666666666663,0.0,1987,11,9,34,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,8.813999999999998,21.0,0.8,1.4,0.6,1.8,0.2666,21.066666666666666,26.8,3.6,9.4,1.0,17.8,16.6,16.4,1.9740000000000002,0.0,0.0,0.0,0.2,96.2,375.2,0.34299999999999997,4.4,0.6,0.8,1.0,0.4,1.6,0.4,0.0,0.0,0.8,6.2,3.0,0.0,2.0,20.0,20.4,0.379,18.919999999999998,18.5,7.596000000000001,4.508,0.41100000000000003,0.6132,1.0242,21.0,0.0,21.066666666666666,0.0,0.0,1.0,1.8,0.0,1.0,-0.10700000000000001,0.038481517023999996,0.0,0.0,5487.9098441717815
69041,손동현,2019,2020,5.31,23,0,0,0,1,0.0,20.33333333333333,21,5,10,0,12,14,12,1.52,0,0,0,0,91,342,0.266,5,0,2,0,1,3,0,0,0,0,5,1,0,1,10,36,0.258,14.9,16.8,5.31,4.43,0.348,0.519,0.867,23,0,20.33333333333333,1,0,2,1,0,0.75,0.061,0.0,0.0421818182,0.11610379,0,67.66666666666666,0.0,2001,1,23,20,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,5.029999999999999,28.5,1.0,1.5,0.0,3.0,0.2,33.83333333333333,36.0,3.5,20.5,0.0,20.5,21.5,18.5,1.625,0.0,0.0,0.0,0.0,155.5,616.0,0.274,6.0,0.0,3.0,2.0,2.0,1.5,0.5,1.5,0.0,1.0,6.0,3.0,0.0,2.5,30.0,45.5,0.28800000000000003,20.55,17.8,5.41,5.16,0.364,0.4365,0.8005,28.5,1.5,33.83333333333333,0.5,0.0,4.0,4.5,0.5,0.875,-0.075,0.05805189475,0.0,0.0,4500.0
79293,오현택,2008,2020,3.75,48,3,1,0,7,0.75,36.0,37,5,8,2,17,15,15,1.25,0,0,0,1,152,575,0.262,6,1,1,0,1,1,0,0,0,3,10,6,0,3,40,47,0.269,12.0,16.0,4.25,2.0,0.311,0.426,0.737,48,0,36.0,0,0,1,7,0,1.0,1.027,0.0,0.00654545455,0.346067574,0,375.66666666666674,0.0,1985,7,17,36,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,4.286,50.8,2.4,1.8,0.0,9.8,0.6342,47.2,51.6,6.8,11.2,3.0,37.8,23.4,21.8,1.326,0.0,0.0,0.0,1.0,203.0,749.6,0.2786,11.0,0.6,3.0,0.8,1.2,0.6,0.4,0.4,0.0,2.4,8.0,9.6,0.0,4.6,46.8,49.6,0.30040000000000006,14.5,15.9,6.697999999999999,2.018,0.327,0.4842000000000001,0.8112,50.8,0.4,47.2,0.6,0.0,2.2,7.2,0.4,0.9366,0.9404,0.044159483562,0.0,0.0,8721.367582348546
69054,이상동,2019,2020,9.0,5,0,0,0,0,0.0,6.0,11,0,3,0,3,6,6,2.33,0,0,0,0,30,113,0.423,5,0,0,1,0,1,0,0,0,0,4,0,0,1,6,7,0.458,22.6,18.8,4.5,4.5,0.467,0.615,1.082,5,0,6.0,0,0,0,0,0,0.0,-0.064,0.0,0.00509090909,0.0208335511,0,12.333333333333332,0.0,1995,11,24,26,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,11.605,5.5,0.0,0.0,0.0,0.0,0.0,6.166666666666666,10.5,1.0,2.5,0.5,1.5,8.0,8.0,2.11,0.0,0.0,0.0,0.0,30.0,105.0,0.404,4.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,9.5,0.3955,19.4,17.05,2.25,3.67,0.4575,0.692,1.1495000000000002,5.5,0.0,6.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.2285,0.010416775545,0.0,0.0,2900.0
67008,이대은,2019,2020,5.83,20,0,4,1,0,0.0,29.33333333333333,36,4,13,5,15,23,19,1.67,0,0,0,2,142,514,0.298,6,0,1,2,3,8,0,4,0,0,10,4,0,3,37,35,0.308,25.7,17.5,4.6,3.99,0.383,0.446,0.829,20,4,29.33333333333333,0,0,1,2,0,1.0,-0.261,0.0,0.0981818182,0.465738286,0,115.33333333333331,0.0,1989,3,23,32,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,4.955,32.0,2.0,3.0,9.0,0.0,0.3335,57.666666666666664,62.5,7.0,26.0,5.5,37.0,35.5,29.0,1.58,0.0,0.0,1.0,1.5,266.5,991.5,0.28049999999999997,11.5,0.5,2.0,3.0,2.0,6.5,0.0,6.0,0.5,1.5,20.0,11.0,0.5,5.0,68.0,65.5,0.298,29.549999999999997,17.3,5.385,4.035,0.364,0.4265,0.7905,32.0,6.0,57.666666666666664,0.0,0.5,3.0,6.0,0.5,1.0,0.1335,0.2328691431,0.0,0.0,10000.0
62920,노성호,2012,2020,4.46,45,2,3,0,10,0.4,36.333333333333336,28,3,29,2,34,23,18,1.57,0,0,0,0,166,676,0.211,5,0,1,1,1,7,0,0,0,2,7,10,0,3,26,46,0.258,15.0,18.6,8.42,7.18,0.358,0.316,0.674,44,0,36.333333333333336,0,0,0,3,0,1.0,0.329,0.0,0.0196363636,0.226984958,0,202.66666666666663,0.0,1989,10,22,32,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,7.13,24.6,1.2,3.0,0.0,2.6,0.2532,35.8,35.8,5.0,25.0,1.4,34.0,26.4,24.0,1.846,0.0,0.0,0.4,0.4,165.0,677.4,0.2898,6.4,0.6,1.2,2.4,0.4,5.0,0.2,4.0,0.6,0.6,4.0,3.4,0.0,3.2,26.6,41.0,0.324,30.159999999999997,19.939999999999998,7.459999999999999,5.746,0.38899999999999996,0.48319999999999996,0.8722,24.4,4.0,35.8,0.4,0.0,0.8,3.8,0.0,0.9112,0.06860000000000001,0.034263251,0.0,0.0,4721.917642703711
69068,이선우,2019,2020,13.5,2,0,0,0,0,0.0,2.0,6,1,1,0,1,3,3,3.5,0,0,0,0,13,50,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0.5,25.0,25.0,4.5,4.5,0.538,0.833,1.371,2,0,2.0,0,0,0,0,0,0.0,-0.07,0.0,0.00218181818,0.00286628088,0,3.666666666666666,0.0,2000,9,19,21,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,9.45,2.5,0.0,0.0,0.0,0.0,0.0,1.833333333333333,3.5,1.0,1.0,0.0,1.5,2.0,2.0,2.35,0.0,0.0,0.0,0.0,10.0,37.5,0.3335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,1.5,0.25,16.65,20.0,7.65,4.95,0.41200000000000003,0.75,1.162,2.5,0.0,1.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.033,0.0014331404385,0.0,0.0,2900.0
77263,김강률,2007,2020,3.54,30,2,2,0,0,0.5,28.0,36,1,20,4,28,22,11,2.0,0,0,0,0,141,552,0.31,6,2,0,1,0,0,0,0,0,2,10,2,0,2,30,23,0.398,18.4,19.7,9.0,6.43,0.426,0.422,0.848,30,0,28.0,1,0,2,3,0,0.833,-0.112,0.0,0.0305454545,0.509543889,0,332.6666666666667,0.0,1988,8,28,33,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,4.534000000000001,31.0,2.4,1.6,1.4,3.8,0.4056,35.266666666666666,39.0,3.0,17.2,1.8,28.4,20.0,16.0,1.7259999999999998,0.0,0.0,0.0,0.4,159.2,615.0,0.2952,4.6,1.4,1.8,1.6,0.0,4.0,0.0,0.2,0.0,2.4,8.6,6.8,0.2,4.4,41.8,29.2,0.3418,19.28,17.740000000000002,6.890000000000001,5.01,0.3854,0.44279999999999997,0.8282,31.0,0.2,35.266666666666666,0.4,0.2,2.4,4.8,0.2,0.9548,0.5361999999999999,0.06312970584,0.0,0.0,8173.698564817345
62937,신재영,2012,2020,12.6,7,0,0,0,0,0.0,5.0,13,2,4,0,1,8,7,3.4,0,0,0,0,34,121,0.448,4,1,1,0,0,0,0,0,0,0,2,1,0,0,6,9,0.423,17.3,24.2,1.8,7.2,0.515,0.862,1.377,7,0,5.0,1,0,1,0,0,0.5,-0.307,0.0,0.0254545455,0.904117645,0,429.33333333333326,0.0,1989,11,18,32,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,6.294,21.8,6.0,4.6,0.2,0.6,0.523,85.86666666666665,101.8,13.4,16.4,7.8,49.8,49.2,46.2,1.7939999999999998,0.2,0.2,4.8,0.0,374.6,1369.4,0.32499999999999996,22.2,2.6,3.2,3.0,0.6,0.8,0.2,14.4,5.8,0.2,2.6,0.4,0.0,5.6,78.0,117.6,0.337,53.68000000000001,17.779999999999998,4.726000000000001,2.984,0.3776,0.5656,0.9432,21.8,14.4,85.86666666666665,0.6,0.2,3.0,8.0,0.6,0.8692,1.4222,0.18082352896,0.2,0.0,13368.056566151776
64995,배재환,2014,2020,3.98,53,1,3,0,12,0.25,43.0,38,4,35,9,33,22,19,1.7,0,0,0,5,209,817,0.236,7,2,3,1,3,5,2,0,0,1,7,16,0,3,40,51,0.272,15.4,19.0,6.91,7.33,0.398,0.379,0.777,53,0,43.0,0,0,4,4,0,1.0,0.756,0.0,0.0407272727,0.157478248,0,164.33333333333334,0.0,1995,2,24,26,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,5.076,32.0,1.6,2.6,0.2,6.8,0.325,32.66666666666667,30.8,3.6,21.2,3.4,29.4,17.0,15.6,1.69,0.0,0.0,0.0,1.6,151.2,615.0,0.2686,5.2,0.6,2.4,1.2,1.2,2.4,0.6,0.4,0.0,1.6,6.0,8.4,0.0,2.4,29.4,34.6,0.30060000000000003,28.76,18.98,7.230000000000001,5.828,0.3804,0.44580000000000003,0.8262,32.0,0.4,32.66666666666667,0.0,0.0,1.4,4.6,0.2,1.0,0.4584,0.03027365364,0.0,0.0,4691.9859531983675
62951,이형범,2012,2020,7.71,27,1,2,1,1,0.333,25.666666666666668,30,5,16,2,13,22,22,1.79,0,0,0,2,122,444,0.291,6,0,1,0,2,1,0,0,0,1,8,4,0,2,27,33,0.294,16.4,17.3,4.56,5.61,0.397,0.495,0.892,27,0,25.666666666666668,1,0,2,3,1,0.833,-0.397,0.0,0.0749090909,0.232259068,0,174.66666666666666,0.0,1994,2,27,27,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,4.6525,32.75,2.25,2.0,5.0,2.75,0.45825,42.49999999999999,43.75,4.0,18.0,4.25,20.0,23.75,20.25,1.49,0.0,0.0,0.25,1.0,186.0,682.75,0.27075,6.75,0.25,1.0,1.5,1.5,2.5,0.0,2.0,0.25,2.0,13.0,9.25,0.0,6.75,55.75,43.25,0.28425,25.75,16.325,4.2749999999999995,4.1,0.36125,0.40074999999999994,0.762,32.75,2.0,42.49999999999999,1.0,0.0,3.25,5.25,0.75,0.90375,0.4277499999999999,0.0552391481,0.0,0.0,7083.843590640896
69111,한선태,2019,2020,18.0,1,0,0,0,0,0.0,1.0,3,0,2,0,0,2,2,5.0,0,0,0,0,7,29,0.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.6,29.0,29.0,0.0,18.0,0.714,0.6,1.314,1,0,1.0,0,0,0,0,0,0.0,-0.059,0.0,0.0152727273,0.315067388,0,8.333333333333332,0.0,1994,6,14,27,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,10.84,3.5,0.0,0.0,0.0,0.0,0.0,4.166666666666666,4.5,0.0,1.5,0.5,2.0,2.5,2.5,2.975,0.0,0.0,0.0,0.0,18.0,65.0,0.4155,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,4.0,5.5,0.4305,22.9,21.4,2.455,9.615,0.495,0.4155,0.9105000000000001,3.5,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.15753369415000001,0.0,0.0,3200.0
79358,강윤구,2009,2020,6.86,30,1,1,0,3,0.5,21.0,31,3,11,0,15,16,16,2.0,0,0,0,0,103,379,0.337,7,0,0,0,0,2,0,0,0,1,3,4,0,0,25,21,0.378,12.6,18.0,6.43,4.71,0.408,0.511,0.919,30,0,21.0,0,0,0,4,0,1.0,-0.149,0.0,0.0276363636,0.963765903,0,601.3333333333334,0.0,1990,7,10,31,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,7.973999999999999,40.6,2.6,2.0,0.2,7.0,0.45,37.53333333333333,39.6,6.4,17.2,1.4,36.0,23.6,22.0,1.668,0.0,0.0,0.0,0.8,167.6,657.8,0.2746,6.2,1.0,1.2,1.8,0.4,2.4,0.0,1.2,0.0,2.6,4.4,8.8,0.2,2.2,31.4,40.8,0.2598,17.14,17.68,6.672,5.154000000000001,0.36619999999999997,0.5706,0.9368000000000001,40.6,1.2,37.53333333333333,0.6,0.0,0.8,4.0,0.0,0.7,0.16160000000000002,0.04802973978,0.0,0.0,10393.206034336145
77318,장시환,2007,2020,5.02,26,4,14,0,0,0.222,132.66666666666666,139,15,74,8,115,81,74,1.61,0,0,11,0,603,2434,0.271,27,1,2,6,0,10,0,26,4,0,0,0,0,13,147,118,0.319,93.6,18.3,7.8,5.02,0.368,0.415,0.783,26,26,132.66666666666666,1,0,5,19,4,0.96,1.407,0.0,0.0778181818,0.642514943,0,586.3333333333333,0.0,1987,11,1,34,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,5.068,35.6,3.6,8.6,1.2,3.0,0.4476,84.26666666666665,93.2,9.0,45.0,5.2,78.4,54.4,48.0,1.636,0.0,0.0,4.2,2.2,388.0,1536.2,0.27759999999999996,18.6,1.2,2.6,4.2,1.8,9.6,0.0,12.0,2.2,1.4,7.0,6.6,0.2,9.4,91.2,72.4,0.3394,49.94,18.4,8.884,4.8839999999999995,0.3712,0.425,0.7962,35.6,12.0,84.26666666666665,0.4,0.0,3.4,10.4,1.8,0.9698,0.7677999999999999,0.08494631859999999,0.0,0.0,9306.538608611956
65042,홍성무,2015,2020,12.6,11,0,0,1,0,0.0,15.0,21,3,13,1,12,22,21,2.27,0,0,0,0,82,314,0.313,3,0,1,0,0,1,0,0,0,0,6,1,0,0,21,13,0.346,28.5,20.9,7.2,7.8,0.432,0.493,0.925,11,0,15.0,0,0,0,5,0,1.0,-0.095,0.0,0.00436363636,0.0474972374,0,72.66666666666667,0.0,1993,1,25,28,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,6.925000000000001,14.25,0.0,0.25,0.25,0.0,0.0,16.583333333333336,19.75,3.25,8.5,0.75,14.0,13.25,12.5,1.7275,0.0,0.0,0.0,0.0,78.5,291.75,0.29,3.25,0.25,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,6.75,0.25,0.0,1.25,20.25,14.5,0.32699999999999996,21.025,17.975,8.137500000000001,4.65,0.3685,0.5025,0.871,14.25,0.0,16.583333333333336,0.5,0.0,0.75,2.25,0.0,0.8335,0.10700000000000001,0.00970553963,0.0,0.0,3243.74486070562
65048,김민수,2015,2020,6.1,33,3,8,0,0,0.273,103.33333333333331,151,14,30,4,63,80,70,1.75,0,0,3,2,482,1726,0.34,22,1,0,4,0,6,0,18,3,0,3,2,0,16,115,119,0.369,52.3,16.7,5.49,2.61,0.384,0.489,0.873,33,18,103.33333333333331,1,0,8,3,1,0.917,-0.874,0.0,0.0814545455,0.235071774,0,217.3333333333333,0.0,1992,7,24,29,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,6.4625,19.5,2.75,3.5,0.5,0.5,0.222,52.33333333333333,67.25,6.25,18.5,1.75,34.5,36.25,32.75,1.755,0.0,0.0,1.25,0.5,238.75,873.75,0.31275000000000003,10.0,1.25,1.0,2.0,0.5,3.75,0.25,7.5,1.75,1.0,4.0,1.25,0.25,6.75,61.25,54.5,0.38275,34.175,16.95,6.9,4.9825,0.40225,0.41574999999999995,0.8180000000000001,19.5,7.5,52.33333333333333,1.0,0.0,3.0,2.5,0.5,0.68375,-0.07725000000000001,0.044597046825,0.0,0.0,4352.809423366828
65057,이창재,2015,2020,5.63,10,0,0,0,1,0.0,8.0,10,0,4,0,7,6,5,1.75,0,0,0,0,38,161,0.294,3,0,0,0,0,0,0,0,0,0,2,1,0,0,6,11,0.37,16.1,20.1,7.88,4.5,0.368,0.382,0.75,10,0,8.0,0,0,1,1,1,1.0,-0.014,0.0,0.008,0.0668236308,0,81.33333333333334,0.0,1992,12,29,29,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,6.225,24.0,0.0,0.5,0.0,2.0,0.0,20.5,24.0,4.0,8.0,1.0,19.5,18.0,15.0,1.635,0.0,0.0,0.0,0.0,94.5,391.0,0.2945,5.5,0.0,1.5,2.5,0.5,1.5,0.0,0.0,0.0,0.0,4.5,3.0,0.0,0.5,16.5,24.0,0.34450000000000003,16.200000000000003,19.450000000000003,8.305,3.885,0.3595,0.4625,0.8220000000000001,24.0,0.0,20.5,0.0,0.0,1.5,2.5,0.5,1.0,-0.129,0.0219904956,0.0,0.0,4593.918985837378
65062,김재윤,2015,2020,3.26,56,5,3,21,1,0.625,60.66666666666666,62,7,15,0,58,23,22,1.27,0,0,0,7,256,1018,0.265,4,2,7,0,3,0,0,0,0,5,39,28,3,2,39,75,0.325,18.2,16.8,8.6,2.23,0.309,0.389,0.698,56,0,60.66666666666666,0,0,1,5,0,1.0,2.185,0.0,0.12,0.489131084,0,305.66666666666663,0.0,1990,9,16,31,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,4.172,50.8,5.0,3.2,14.4,2.2,0.5944,52.2,53.4,5.8,13.6,0.8,54.0,25.2,23.8,1.2740000000000002,0.0,0.0,0.0,5.0,220.0,881.6,0.2612,7.2,1.4,3.8,1.2,2.4,1.6,0.0,0.0,0.0,5.0,31.0,21.6,1.8,1.8,38.6,55.8,0.3296,17.18,16.78,9.166,2.368,0.30979999999999996,0.3932,0.703,50.8,0.0,52.2,0.4,0.0,0.6,4.8,0.4,0.9,1.326,0.08533470293999999,0.0,0.0,10179.399322510468
65060,주권,2015,2020,2.7,77,6,2,0,31,0.75,70.0,54,6,32,1,37,25,21,1.23,0,0,0,6,294,1144,0.213,11,0,5,3,1,0,0,0,0,6,9,36,0,6,83,82,0.225,14.9,16.3,4.76,4.11,0.301,0.328,0.629,77,0,70.0,2,0,2,5,1,0.778,2.673,0.0,0.106909091,0.734551359,0,473.3333333333333,0.0,1995,5,31,26,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,5.158,52.2,5.2,5.4,0.6,12.6,0.5267999999999999,89.8,99.8,11.6,29.6,4.2,49.6,55.8,52.8,1.416,0.2,0.2,1.6,2.0,394.0,1469.0,0.2756,22.2,2.0,4.2,4.4,0.4,2.2,0.2,9.6,1.6,3.6,6.8,15.8,0.2,7.6,102.0,104.6,0.29080000000000006,35.58,16.279999999999998,5.062,2.9840000000000004,0.3354,0.4462,0.7816,52.2,9.6,89.8,0.6,0.0,4.6,11.2,1.4,0.9414000000000001,1.3328,0.13129587936,0.0,0.0,8350.39807262685
69159,정우영,2019,2020,3.12,65,4,4,5,20,0.5,75.0,48,3,29,11,59,26,26,1.03,0,0,0,4,305,1129,0.185,5,0,4,1,3,1,0,0,0,4,15,26,1,10,119,35,0.226,17.4,15.1,7.08,3.48,0.292,0.238,0.53,65,0,75.0,0,0,7,20,0,1.0,3.084,0.0,0.243636364,0.697435132,0,140.33333333333331,0.0,1999,8,19,22,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,3.42,60.5,4.0,5.0,3.0,18.0,0.45,70.16666666666666,52.5,2.5,24.5,9.5,48.5,28.0,26.5,1.105,0.0,0.0,0.0,3.5,289.0,1056.0,0.21,7.0,1.0,2.5,1.0,4.0,2.0,0.5,0.0,0.0,4.0,11.0,24.0,0.5,8.5,118.0,33.5,0.248,17.5,15.05,6.155,3.12,0.3025,0.27549999999999997,0.5780000000000001,60.5,0.0,70.16666666666666,0.0,0.0,8.0,15.5,0.0,1.0,1.87,0.34871756600000003,0.5,0.0,8000.0
67119,고우석,2017,2020,4.1,40,0,4,17,1,0.0,41.66666666666666,37,2,19,2,51,22,19,1.34,0,0,0,4,183,714,0.234,9,0,2,2,1,5,0,0,0,0,34,22,4,3,38,34,0.327,17.9,17.1,11.02,4.1,0.32,0.329,0.649,40,0,41.66666666666666,1,0,4,3,0,0.8749999999999999,0.633,0.0,0.240727273,0.695570397,0,205.66666666666663,0.0,1998,8,6,23,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,4.0075,46.5,2.75,2.75,13.0,1.5,0.29375,51.416666666666664,45.75,4.5,24.25,3.25,48.5,24.75,22.0,1.395,0.0,0.0,0.0,2.75,225.25,871.5,0.2435,8.0,1.0,1.75,2.25,1.25,3.0,0.25,0.0,0.0,2.75,31.5,17.5,1.5,4.25,45.25,56.5,0.301,18.725,17.1,8.629999999999999,4.17,0.3315,0.36125,0.69275,46.5,0.0,51.416666666666664,0.5,0.0,3.25,2.5,0.5,0.91875,1.2275,0.17389259937499998,0.0,0.0,10019.630770256263
75340,전유수,2005,2020,5.12,47,5,4,2,3,0.556,45.66666666666666,46,3,21,3,27,26,26,1.47,0,0,0,1,200,771,0.272,7,1,4,3,5,1,0,0,0,5,11,8,1,3,38,61,0.303,16.4,16.9,5.32,4.14,0.357,0.379,0.736,47,0,45.66666666666666,1,0,3,7,0,0.909,0.53,0.0,0.0276363636,0.267962366,0,477.33333333333337,0.0,1986,11,29,35,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,5.134,37.8,2.0,2.0,0.6,2.8,0.3278,40.99999999999999,45.6,3.0,17.8,2.4,30.6,24.4,21.6,1.6200000000000003,0.0,0.0,0.0,0.6,183.8,705.4,0.29300000000000004,9.6,0.8,2.0,1.6,2.8,2.0,0.0,0.2,0.0,2.0,9.4,3.6,0.4,4.0,44.2,41.2,0.34500000000000003,19.98,18.119999999999997,7.044,4.208,0.3744,0.43,0.8044,38.0,0.2,41.266666666666666,0.6,0.0,2.4,4.6,0.2,0.9414,0.3734,0.02446866222,0.0,0.05523908552958782,10392.838359091182
79440,정인욱,2009,2020,8.44,5,0,0,0,0,0.0,5.333333333333333,5,1,4,1,3,5,5,1.69,0,0,0,0,26,104,0.25,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,11,0.25,20.8,19.5,5.06,6.75,0.4,0.4,0.8,5,0,5.333333333333333,0,0,0,1,0,1.0,-0.031,0.0,0.0429090909,0.552180362,0,396.6666666666666,0.0,1990,12,18,31,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,7.1259999999999994,14.4,1.2,2.6,0.0,0.0,0.3128,40.2,48.8,6.6,20.8,3.6,28.4,33.6,30.6,1.6919999999999997,0.0,0.0,0.6,0.0,192.2,769.0,0.2822,10.0,0.4,1.0,1.6,0.0,2.6,0.0,6.4,1.0,0.2,3.0,0.2,0.0,2.0,34.8,54.8,0.3088,46.580000000000005,19.18,6.4799999999999995,4.912000000000001,0.38079999999999997,0.458,0.8388,14.4,6.4,40.2,0.2,0.0,2.0,3.8,0.2,0.96,-0.135,0.0597301308,0.0,0.0,6024.506629684712
65117,이상규,2015,2020,6.68,28,2,3,4,1,0.4,31.0,45,4,21,1,18,23,23,2.13,0,0,0,1,152,574,0.357,10,1,1,3,0,2,0,0,0,2,12,7,0,8,33,33,0.383,20.5,18.5,5.23,6.1,0.444,0.548,0.992,28,0,31.0,0,0,0,3,0,1.0,-0.167,0.0,0.119272727,0.13022413,0,31.33333333333333,0.0,1996,10,20,25,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,3.34,14.5,1.0,1.5,2.0,0.5,0.2,15.666666666666666,22.5,2.0,11.0,1.0,9.0,11.5,11.5,2.565,0.0,0.0,0.0,0.5,77.5,296.0,0.1785,5.0,0.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.5,0.0,4.0,17.0,16.5,0.1915,19.25,36.25,2.615,16.55,0.5555,0.274,0.8295,14.5,0.0,15.666666666666666,0.0,0.0,0.5,1.5,0.0,1.0,-0.0775,0.06511206505,0.0,0.0,2900.0
63103,류원석,2013,2020,11.57,4,0,1,0,0,0.0,4.666666666666667,8,1,11,4,5,14,6,4.07,0,0,0,0,37,171,0.364,3,0,0,0,0,0,0,1,0,0,1,0,0,0,7,2,0.438,42.8,36.6,9.64,21.21,0.622,0.636,1.258,4,1,4.666666666666667,0,0,2,0,0,1.0,-0.579,0.0,0.00945454545,0.00945454545,0,8.0,0.0,1989,11,18,32,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,8.485,3.0,0.0,0.5,0.0,0.0,0.0,4.0,5.0,1.0,8.0,2.0,4.5,8.0,4.0,3.085,0.0,0.0,0.0,0.0,27.0,125.5,0.2655,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,5.0,2.5,0.2905,41.4,30.3,10.22,17.355,0.517,0.5265,1.0434999999999999,3.0,0.5,4.0,0.0,0.0,1.0,0.5,0.0,1.0,-0.2895,0.004727272725,0.0,0.0,3000.0
